Date,daily_returns,realized_volatility
2024-11-17,-0.5691064302932696,0.8589060413482159
2024-11-18,1.2326776665057229,0.8974059961781723
2024-11-19,-0.9122258723248451,0.9777293419456964
2024-11-20,-0.39912155546993167,0.7982893298848147
2024-11-21,2.7313762617286734,1.1176934073256726
2024-11-22,-0.2865379627916914,1.1188050096510789
2024-11-23,0.5402434321054916,1.0744467964333415
2024-11-24,-0.31076253045359825,1.0247683149845006
2024-11-25,0.40616805546756524,1.022580001494727
2024-11-26,-0.7777769075227453,0.45641453738231647
2024-11-27,2.889825879191053,0.7418027029679941
2024-11-28,-0.6509190764624561,0.7912791556698886
2024-11-29,0.08296906293268863,0.6680950910404423
2024-11-30,0.8875539265601772,0.6908494787039584
2024-12-01,0.014004759556737476,0.5492010078438516
2024-12-02,-0.5590465269938933,0.47041260989414757
2024-12-03,-0.21847878365099363,0.44888210094361014
2024-12-04,1.7597425867096617,0.4491280837083151
2024-12-05,-0.2610166449939002,0.4707816694887399
2024-12-06,1.4715152460653043,0.5587349389062519
2024-12-07,-0.05210497745643778,0.5121865099150076
2024-12-08,-0.0071593579718722015,0.46797354045823175
2024-12-09,-2.13295251536696,0.7548564769186705
2024-12-10,-0.71501326760346,0.786366859352442
2024-12-11,1.595563543661957,0.5013585775379669
2024-12-12,0.35589945198943573,0.4870631175004643
2024-12-13,0.18324075985019297,0.4795942605341344
2024-12-14,-0.3505393962755888,0.48243410260578146
2024-12-15,0.6047640090871932,0.4905990219959764
2024-12-16,0.2347839698187832,0.4211619741118265
2024-12-17,-0.7708260860511549,-0.06965057945980911
2024-12-18,-2.0535066520603977,0.23285669530413153
2024-12-19,-1.658910311185643,0.41831303348472465
2024-12-20,0.4399840894338973,0.37107722510160174
